timestamp,open,high,low,close,volume
1708578000000,150.288,150.3,150.224,150.282,11603.1201
1708581600000,150.282,150.295,150.203,150.23,9285.1699
1708585200000,150.23,150.263,150.082,150.132,12828.7998
1708588800000,150.133,150.243,150.015,150.166,16242.0596
1708592400000,150.166,150.288,150.126,150.174,12748.8096
1708596000000,150.177,150.201,150.117,150.162,8687.79
1708599600000,150.159,150.254,150.147,150.218,5684.8398
1708603200000,150.218,150.412,150.206,150.407,8287.2998
1708606800000,150.406,150.595,150.371,150.566,18445.3105
1708610400000,150.565,150.643,150.403,150.424,22072.4297
1708614000000,150.426,150.595,150.421,150.504,17664.4395
1708617600000,150.503,150.639,150.476,150.627,15741.1904
1708621200000,150.625,150.688,150.55,150.606,14986.4805
1708624800000,150.607,150.651,150.48,150.539,15080.1602
1708628400000,150.539,150.581,150.497,150.551,15560.0596
1708632000000,150.551,150.569,150.494,150.501,10749.5098
1708635600000,150.502,150.562,150.501,150.519,6846.9399
1708639200000,150.517,150.544,150.463,150.512,731.06
1708642800000,150.512,150.512,150.448,150.473,3141.1399
1708646400000,150.473,150.559,150.392,150.44,13006.0303
1708650000000,150.439,150.482,150.37,150.455,9547.6201
1708653600000,150.455,150.492,150.422,150.49,5593.3999
1708657200000,150.49,150.507,150.468,150.481,5161.29
1708660800000,150.479,150.532,150.456,150.529,4496.7402
1708664400000,150.53,150.606,150.527,150.604,6472.96
1708668000000,150.604,150.65,150.559,150.578,8045.6899
1708671600000,150.579,150.608,150.524,150.555,13472.7197
1708675200000,150.556,150.674,150.527,150.626,21383.9297
1708678800000,150.626,150.76,150.626,150.746,12448.2197
1708682400000,150.747,150.767,150.697,150.728,11773.8604
1708686000000,150.729,150.744,150.65,150.653,15843.7197
1708689600000,150.654,150.654,150.398,150.417,17630.6094
1708693200000,150.418,150.491,150.331,150.475,16978
1708696800000,150.477,150.497,150.32,150.355,19390.8809
1708700400000,150.356,150.555,150.347,150.528,17633.5508
1708704000000,150.528,150.537,150.292,150.358,11009.8799
1708707600000,150.358,150.423,150.315,150.409,12446.3604
1708711200000,150.408,150.417,150.343,150.373,7582.0801
1708714800000,150.373,150.461,150.351,150.457,7761.5
1708718400000,150.456,150.508,150.441,150.495,7775.5
1708722000000,150.497,150.544,150.46,150.473,7073.9302
1708898400000,150.46,150.498,150.336,150.412,802.85
1708902000000,150.418,150.562,150.41,150.5,8167.5898
1708905600000,150.501,150.501,150.297,150.365,10862.9004
1708909200000,150.366,150.429,150.292,150.422,8974.7197
1708912800000,150.422,150.491,150.422,150.49,7356.7598
1708916400000,150.49,150.495,150.455,150.475,5458.7598
1708920000000,150.476,150.518,150.437,150.5,7997.0498
1708923600000,150.5,150.504,150.365,150.433,9682.8604
1708927200000,150.433,150.489,150.38,150.418,10272.0498
1708930800000,150.416,150.454,150.363,150.454,13477.6797
1708934400000,150.452,150.591,150.402,150.584,14986.3701
1708938000000,150.585,150.67,150.575,150.637,12357.9805
1708941600000,150.637,150.657,150.592,150.631,9969.2002
1708945200000,150.63,150.696,150.593,150.686,9150.0098
1708948800000,150.686,150.688,150.523,150.607,16341.0996
1708952400000,150.608,150.651,150.529,150.645,24482.75
1708956000000,150.645,150.743,150.623,150.707,19731.2793
1708959600000,150.705,150.807,150.667,150.749,13928.4102
1708963200000,150.748,150.817,150.735,150.793,14391.0996
1708966800000,150.792,150.837,150.72,150.769,9636.4902
1708970400000,150.768,150.815,150.757,150.779,8009.8398
1708974000000,150.779,150.794,150.729,150.763,12964.54
1708977600000,150.763,150.763,150.671,150.679,12106.9102
1708981200000,150.679,150.722,150.678,150.689,4100.7798
1708984800000,150.684,150.702,150.622,150.642,1311.76
1708988400000,150.654,150.703,150.503,150.572,5627.7202
1708992000000,150.57,150.609,150.525,150.567,7717.2998
1708995600000,150.567,150.575,150.489,150.507,6178.3501
1708999200000,150.507,150.517,150.462,150.497,6132.04
1709002800000,150.496,150.5,150.423,150.423,3201.8501
1709006400000,150.422,150.468,150.407,150.455,3910.8899
1709010000000,150.454,150.526,150.404,150.517,5157.48
1709013600000,150.517,150.537,150.46,150.487,4817.1699
1709017200000,150.488,150.502,150.322,150.353,8620.8896
1709020800000,150.354,150.359,150.116,150.171,13811.1396
1709024400000,150.171,150.266,150.141,150.266,9482.7598
1709028000000,150.265,150.294,150.226,150.273,6995.21
1709031600000,150.272,150.375,150.255,150.312,9171.6201
1709035200000,150.312,150.313,150.165,150.224,10929.6699
1709038800000,150.225,150.314,150.073,150.271,18371.4395
1709042400000,150.272,150.443,150.262,150.373,12445.3301
1709046000000,150.374,150.547,150.253,150.436,19392.5195
1709049600000,150.436,150.49,150.371,150.463,14536.54
1709053200000,150.465,150.535,150.404,150.422,7812.7202
1709056800000,150.42,150.478,150.298,150.462,14514.1104
1709060400000,150.461,150.581,150.455,150.53,9482.21
1709064000000,150.53,150.535,150.457,150.496,7792.1099
1709067600000,150.494,150.532,150.479,150.503,3821.3401
1709071200000,150.495,150.502,150.462,150.468,951.23
1709074800000,150.473,150.518,150.456,150.513,2948.29
1709078400000,150.516,150.537,150.373,150.47,9893.4199
1709082000000,150.47,150.492,150.38,150.396,12796.7998
1709085600000,150.397,150.475,150.373,150.459,11441.6602
1709089200000,150.459,150.539,150.442,150.53,8478.9805
1709092800000,150.531,150.64,150.514,150.621,11224.1104
1709096400000,150.622,150.638,150.594,150.599,9865.5898
1709100000000,150.597,150.684,150.578,150.679,10194.1299
1709103600000,150.68,150.75,150.651,150.739,12622.7998
1709107200000,150.74,150.791,150.736,150.787,12734.3096
1709110800000,150.787,150.797,150.704,150.744,11908.7695
1709114400000,150.743,150.746,150.645,150.667,13286.6797
1709118000000,150.666,150.7,150.608,150.631,13169.9697
1709121600000,150.629,150.741,150.592,150.737,10318.4805
1709125200000,150.738,150.74,150.525,150.712,27929.9199
1709128800000,150.712,150.798,150.656,150.796,18152.9902
1709132400000,150.795,150.842,150.703,150.81,16399.0898
1709136000000,150.81,150.816,150.676,150.678,20610.5801
1709139600000,150.679,150.721,150.65,150.698,13243.1104
1709143200000,150.697,150.74,150.641,150.715,12927.5996
1709146800000,150.717,150.722,150.653,150.695,17069.9707
1709150400000,150.695,150.724,150.662,150.685,15898.1299
1709154000000,150.686,150.709,150.681,150.681,4840.1899
1709157600000,150.679,150.679,150.569,150.639,2058.0601
1709161200000,150.641,150.662,150.533,150.658,4214.9302
1709164800000,150.656,150.656,150.548,150.566,8463.79
1709168400000,150.566,150.566,150.189,150.215,9097.21
1709172000000,150.213,150.225,149.76,149.786,18601
1709175600000,149.785,149.867,149.711,149.812,9190
1709179200000,149.812,149.884,149.694,149.823,6907.5601
1709182800000,149.822,150.105,149.694,149.906,9971.6699
1709186400000,149.903,149.934,149.712,149.752,9209.4004
1709190000000,149.75,149.805,149.622,149.661,21067.3594
1709193600000,149.669,149.827,149.61,149.667,12176.0195
1709197200000,149.667,149.906,149.648,149.803,16017.3203
1709200800000,149.805,150.1,149.786,150.094,13491.1602
1709204400000,150.095,150.106,149.961,149.971,12930.7402
1709208000000,149.971,150.097,149.924,150.07,12990.4902
1709211600000,150.068,150.15,149.73,149.778,30014.5293
1709215200000,149.778,149.848,149.476,149.512,19464.0996
1709218800000,149.493,149.699,149.208,149.641,19768.7109
1709222400000,149.641,149.905,149.634,149.9,14754.4102
1709226000000,149.9,150.045,149.889,149.992,21143.8008
1709229600000,149.992,150.016,149.838,149.869,12031.0801
1709233200000,149.869,149.987,149.843,149.966,9297.7695
1709236800000,149.966,149.967,149.904,149.911,12702.6104
1709240400000,149.912,150.004,149.903,149.968,6033.4199
1709244000000,149.963,150.027,149.909,149.985,2536.45
1709247600000,149.985,150.179,149.95,150.068,8881.0596
1709251200000,150.07,150.292,150.058,150.215,18633.7598
1709254800000,150.216,150.369,150.216,150.355,24158.5508
1709258400000,150.355,150.413,150.317,150.352,15340.7197
1709262000000,150.353,150.364,150.299,150.324,15649.2803
1709265600000,150.323,150.398,150.323,150.383,12921.4404
1709269200000,150.383,150.478,150.371,150.445,13839.1299
1709272800000,150.445,150.461,150.329,150.347,13951.8604
1709276400000,150.35,150.497,150.346,150.496,14283.96
1709280000000,150.498,150.685,150.489,150.648,23701.9102
1709283600000,150.65,150.661,150.449,150.624,19219.9707
1709287200000,150.625,150.647,150.306,150.358,23240.3203
1709290800000,150.358,150.483,150.321,150.388,16947.5703
1709294400000,150.39,150.568,150.366,150.561,19392.2207
1709298000000,150.56,150.656,150.486,150.643,32182.3496
1709301600000,150.643,150.72,150.557,150.669,30058.0293
1709305200000,150.668,150.668,150.084,150.122,49730.8203
1709308800000,150.122,150.267,150.073,150.202,33911.1602
1709312400000,150.202,150.224,150.099,150.151,14822.8203
1709316000000,150.151,150.243,150.07,150.128,20815.2207
1709319600000,150.128,150.129,150.05,150.115,20324.4199
1709323200000,150.114,150.16,150.099,150.149,7114.9702
1709326800000,150.148,150.155,150.051,150.064,5870.8101
1709503200000,149.944,150.114,149.944,150.099,886.14
1709506800000,150.104,150.153,150.048,150.13,5888.4199
1709510400000,150.129,150.144,149.837,149.982,14182.71
1709514000000,149.98,150.208,149.974,150.127,10189.5195
1709517600000,150.126,150.186,150.098,150.175,6664.6899
1709521200000,150.171,150.193,150.11,150.16,9836.2998
1709524800000,150.159,150.265,150.139,150.253,7352.1201
1709528400000,150.253,150.32,150.22,150.302,8119.1299
1709532000000,150.302,150.386,150.268,150.358,4644.0898
1709535600000,150.357,150.399,150.296,150.308,14750.8398
1709539200000,150.307,150.382,150.173,150.374,15516.54
1709542800000,150.376,150.396,150.188,150.245,13778.8301
1709546400000,150.244,150.465,150.244,150.417,7033.7202
1709550000000,150.416,150.464,150.386,150.423,18385.9609
1709553600000,150.422,150.444,150.342,150.443,9392.9697
1709557200000,150.442,150.568,150.434,150.458,19679.8906
1709560800000,150.458,150.55,150.31,150.332,20592.8691
1709564400000,150.333,150.501,150.326,150.485,15723.9297
1709568000000,150.485,150.523,150.431,150.452,18220.9102
1709571600000,150.449,150.542,150.431,150.522,14908.3203
1709575200000,150.521,150.557,150.486,150.552,4479.8301
1709578800000,150.553,150.563,150.494,150.55,10249.4805
1709582400000,150.551,150.557,150.484,150.518,9330.79
1709586000000,150.517,150.537,150.499,150.518,3702.6399
1709589600000,150.518,150.531,150.418,150.431,5660.5698
1709593200000,150.441,150.543,150.38,150.453,4690.75
1709596800000,150.457,150.486,150.351,150.396,15642.7002
1709600400000,150.399,150.484,150.384,150.463,9878.6504
1709604000000,150.463,150.537,150.451,150.495,8017.7598
1709607600000,150.494,150.509,150.442,150.5,4556.9702
1709611200000,150.499,150.537,150.481,150.529,11610.2695
1709614800000,150.528,150.545,150.459,150.497,12602.0098
1709618400000,150.496,150.543,150.46,150.479,8874.2402
1709622000000,150.481,150.502,150.347,150.419,12107.2002
1709625600000,150.419,150.485,150.343,150.447,15986.7402
1709629200000,150.447,150.462,150.37,150.415,13510.2197
1709632800000,150.414,150.429,150.387,150.408,9342.5303
1709636400000,150.408,150.44,150.363,150.417,14178.2998
1709640000000,150.416,150.439,150.373,150.393,11976.5098
1709643600000,150.393,150.393,150.062,150.087,33050.0391
1709647200000,150.087,150.181,149.997,150.122,31049.0605
1709650800000,150.119,150.119,149.701,149.983,40964.1211
1709654400000,149.982,150.226,149.964,150.148,25275.6992
1709658000000,150.147,150.172,150.052,150.092,16946.2207
1709661600000,150.093,150.113,149.974,149.977,12662.2598
1709665200000,149.977,150.051,149.924,149.934,18103.0898
1709668800000,149.933,149.954,149.838,149.917,16641.9902
1709672400000,149.916,150.079,149.906,150.036,4419.5698
1709676000000,150.033,150.055,150.001,150.015,1132.17
1709679600000,150.016,150.051,149.815,150.049,5104.9702
1709683200000,150.05,150.084,149.896,149.993,8567.8398
1709686800000,149.993,150.042,149.957,150.03,5718.21
1709690400000,150.031,150.031,149.891,149.903,4397.8398
1709694000000,149.903,149.995,149.903,149.979,2730.6201
1709697600000,149.976,150.021,149.933,149.939,5079.98
1709701200000,149.938,149.939,149.807,149.913,5801.7402
1709704800000,149.912,149.936,149.826,149.844,4878.4302
1709708400000,149.844,149.844,149.324,149.534,19643.8594
1709712000000,149.535,149.806,149.53,149.751,12839.54
1709715600000,149.75,149.865,149.622,149.646,9241.46
1709719200000,149.648,149.809,149.564,149.743,9548.5801
1709722800000,149.743,149.799,149.686,149.711,4692.7202
1709726400000,149.71,149.741,149.555,149.63,6913.2402
1709730000000,149.631,149.701,149.334,149.365,20431.9199
1709733600000,149.366,149.444,149.269,149.378,12742.3203
1709737200000,149.391,149.644,149.261,149.365,22042.7793
1709740800000,149.366,149.448,149.13,149.176,13587.29
1709744400000,149.177,149.354,149.094,149.326,11737.8301
1709748000000,149.325,149.33,149.2,149.262,6547.1001
1709751600000,149.264,149.384,149.255,149.344,11266.7803
1709755200000,149.344,149.47,149.344,149.351,9864.5195
1709758800000,149.352,149.446,149.349,149.349,4553.5698
1709762400000,149.349,149.364,149.264,149.325,1711.49
1709766000000,149.327,149.33,149.193,149.261,4918.4702
1709769600000,149.259,149.259,148.877,148.897,16666.0801
1709773200000,148.894,148.973,148.557,148.617,16612.6602
1709776800000,148.615,148.793,148.601,148.754,8639.21
1709780400000,148.755,148.771,148.606,148.667,7770.4902
1709784000000,148.669,148.67,148.401,148.55,9825.1699
1709787600000,148.551,148.681,148.51,148.637,4478.6499
1709791200000,148.639,148.679,148.114,148.194,13181.79
1709794800000,148.194,148.251,147.935,147.938,23690.25
1709798400000,147.938,148.097,147.809,147.928,20546.8105
1709802000000,147.93,148.109,147.832,147.984,12606.0898
1709805600000,147.985,147.995,147.866,147.869,11315.79
1709809200000,147.867,147.906,147.768,147.838,11365.2598
1709812800000,147.836,147.879,147.683,147.831,12576.0898
1709816400000,147.832,147.924,147.582,147.768,33911.0391
1709820000000,147.767,148.223,147.73,148.121,31572.5391
1709823600000,148.119,148.297,148.015,148.139,20125.4707
1709827200000,148.138,148.18,147.89,148.092,22157.8691
1709830800000,148.091,148.234,148.083,148.104,12366.9297
1709834400000,148.108,148.127,148.023,148.112,7164.79
1709838000000,148.111,148.134,148.002,148.005,5215.77
1709841600000,148.005,148.108,147.994,148.077,6867.9902
1709845200000,148.077,148.078,148.005,148.036,3035.76
1709848800000,148.037,148.037,147.857,147.909,3431.3999
1709852400000,147.909,147.943,147.827,147.864,3143.8101
1709856000000,147.862,147.892,147.521,147.748,13117.04
1709859600000,147.748,148.117,147.652,147.973,12541.1201
1709863200000,147.975,148.087,147.877,147.965,9873.0498
1709866800000,147.967,148.053,147.806,147.812,5941.5898
1709870400000,147.812,147.904,147.775,147.853,4200.6401
1709874000000,147.852,147.868,147.773,147.802,5782.3198
1709877600000,147.802,147.987,147.802,147.855,5682.1899
1709881200000,147.852,148.044,147.797,147.881,16518.5898
1709884800000,147.882,147.968,147.801,147.815,12361.6699
1709888400000,147.814,147.825,146.874,147.132,16914.1992
1709892000000,147.133,147.206,146.953,147.097,9807.7803
1709895600000,147.095,147.12,146.952,147.099,10621.7305
1709899200000,147.098,147.237,147.085,147.228,9727.8203
1709902800000,147.229,147.496,146.481,146.96,33564.3789
1709906400000,146.961,147.044,146.691,146.89,26634.7695
1709910000000,146.889,147.234,146.849,147.031,16092.4805
1709913600000,147.032,147.258,147.028,147.176,15284.2402
1709917200000,147.176,147.189,147.026,147.027,15529.79
1709920800000,147.026,147.144,146.986,147.067,17135.1504
1709924400000,147.066,147.16,147.042,147.048,15429.2598
1709928000000,147.048,147.104,147.03,147.058,4506.23
1709931600000,147.058,147.111,147.03,147.03,5035.7402
1710104400000,146.915,147.117,146.897,147.059,1366.5601
1710108000000,147.059,147.126,146.937,147.044,4239.1602
1710111600000,147.045,147.046,146.706,146.795,10861.4102
1710115200000,146.796,146.928,146.671,146.762,11396.4004
1710118800000,146.762,146.894,146.537,146.876,9159.4199
1710122400000,146.875,147.087,146.872,147.071,6536.1001
1710126000000,147.072,147.072,146.918,146.936,4737.6001
1710129600000,146.935,147.047,146.888,146.903,6537.8501
1710133200000,146.903,147.081,146.863,146.975,5070.8599
1710136800000,146.974,147.065,146.871,146.918,4984.4502
1710140400000,146.917,147.025,146.731,146.747,13855.4902
1710144000000,146.747,146.855,146.631,146.717,18979.4395
1710147600000,146.718,146.739,146.483,146.611,15471.0498
1710151200000,146.613,146.704,146.533,146.666,8921.1797
1710154800000,146.667,146.741,146.62,146.642,8103.1602
1710158400000,146.647,146.896,146.619,146.825,25850.9297
1710162000000,146.825,146.971,146.759,146.963,27307.9102
1710165600000,146.963,147.144,146.953,146.991,24420.3398
1710169200000,146.992,147.048,146.827,146.857,22409.7598
1710172800000,146.857,146.939,146.811,146.871,18908.1797
1710176400000,146.871,146.932,146.741,146.919,21976.7207
1710180000000,146.92,147.053,146.916,146.944,16368.29
1710183600000,146.943,146.978,146.933,146.965,16071.54
1710187200000,146.964,146.978,146.923,146.934,7116.2998
1710190800000,146.932,146.974,146.853,146.967,3623.6001
1710194400000,146.969,146.969,146.897,146.948,3424.4099
1710198000000,146.949,146.952,146.714,146.735,11737.2695
1710201600000,146.737,146.883,146.619,146.868,14005.2803
1710205200000,146.871,146.991,146.852,146.936,16414.1504
1710208800000,146.936,147.425,146.932,147.412,21899.3906
1710212400000,147.42,147.432,147.321,147.39,13563.8701
1710216000000,147.389,147.434,147.327,147.382,13021.7695
1710219600000,147.383,147.594,147.343,147.519,18329.2695
1710223200000,147.52,147.577,147.209,147.396,28015.7793
1710226800000,147.394,147.446,147.275,147.334,24982.6309
1710230400000,147.334,147.483,147.28,147.326,24265.8906
1710234000000,147.326,147.429,147.31,147.422,16078.6699
1710237600000,147.423,147.567,147.312,147.328,18757.3301
1710241200000,147.328,147.46,147.316,147.435,12716.0596
1710244800000,147.436,148.161,147.065,147.648,53495.3516
1710248400000,147.649,147.982,147.641,147.806,39651.1914
1710252000000,147.806,147.964,147.708,147.901,22211.5
1710255600000,147.899,147.905,147.684,147.693,23420.5996
1710259200000,147.693,147.79,147.642,147.7,18987.0195
1710262800000,147.701,147.791,147.662,147.786,21850.0195
1710266400000,147.791,147.796,147.641,147.687,13656.4502
1710270000000,147.688,147.715,147.657,147.677,11762.2002
1710273600000,147.678,147.692,147.637,147.641,6919.2598
1710277200000,147.636,147.663,147.601,147.624,1395.8
1710280800000,147.622,147.64,147.561,147.576,2948.3799
1710284400000,147.578,147.65,147.544,147.62,4643.73
1710288000000,147.62,147.635,147.365,147.369,17564.7402
1710291600000,147.368,147.447,147.232,147.42,13141.6699
1710295200000,147.419,147.536,147.326,147.371,9179.3604
1710298800000,147.373,147.439,147.283,147.38,8039.52
1710302400000,147.378,147.582,147.373,147.571,8841.1797
1710306000000,147.572,147.645,147.544,147.57,10198.5703
1710309600000,147.573,147.788,147.497,147.74,13170.9805
1710313200000,147.742,147.761,147.564,147.678,16517.8906
1710316800000,147.677,147.887,147.64,147.872,13110.5195
1710320400000,147.872,148.045,147.705,147.989,29684.3203
1710324000000,147.988,148.035,147.898,147.914,20334.5801
1710327600000,147.914,148.027,147.904,147.972,13812.2402
1710331200000,147.973,148.013,147.889,147.942,23469.7402
1710334800000,147.941,147.946,147.777,147.889,26824.5195
1710338400000,147.888,147.968,147.81,147.84,25135.0293
1710342000000,147.839,147.849,147.684,147.737,23931.3691
1710345600000,147.738,147.802,147.672,147.707,21804.1895
1710349200000,147.707,147.721,147.458,147.631,23767.0703
1710352800000,147.632,147.802,147.606,147.764,14947
1710356400000,147.766,147.855,147.745,147.842,7949.0298
1710360000000,147.842,147.85,147.746,147.75,3398.7
1710363600000,147.747,147.747,147.615,147.631,2124.24
1710367200000,147.631,147.717,147.631,147.704,3508.54
1710370800000,147.705,147.705,147.585,147.589,6564.0801
1710374400000,147.588,147.724,147.54,147.594,16526.8594
1710378000000,147.593,147.719,147.527,147.673,14614.9102
1710381600000,147.672,147.926,147.661,147.899,14619.7803
1710385200000,147.901,147.901,147.789,147.856,15969.0195
1710388800000,147.857,147.971,147.848,147.912,13976.4297
1710392400000,147.914,147.968,147.877,147.919,16998.5898
1710396000000,147.919,147.934,147.856,147.886,16309.7998
1710399600000,147.887,147.971,147.811,147.867,22043.1191
1710403200000,147.865,147.916,147.766,147.863,24966.3398
1710406800000,147.862,147.893,147.772,147.778,17772.3594
1710410400000,147.779,147.834,147.729,147.748,15801.5703
1710414000000,147.748,147.778,147.668,147.7,11381.8799
1710417600000,147.7,147.987,147.566,147.846,48669.7695
1710421200000,147.845,148.146,147.43,147.996,68037.3672
1710424800000,147.995,148.192,147.923,148.11,56449.5195
1710428400000,148.111,148.319,148.05,148.189,45237.7891
1710432000000,148.189,148.214,148.101,148.186,26220.6699
1710435600000,148.188,148.31,148.13,148.278,23685.9707
1710439200000,148.277,148.355,148.272,148.297,16278.5801
1710442800000,148.296,148.317,148.228,148.233,12856.3203
1710446400000,148.233,148.328,148.209,148.312,5609.6699
1710450000000,148.312,148.339,148.247,148.285,2183.3999
1710453600000,148.283,148.287,148.219,148.258,1635.99
1710457200000,148.26,148.334,148.249,148.303,4595.3198
1710460800000,148.302,148.534,148.267,148.444,17475.8105
1710464400000,148.447,148.491,148.385,148.473,10515.1699
1710468000000,148.464,148.659,148.431,148.456,10556.8203
1710471600000,148.457,148.5,148.346,148.375,10394.2998
1710475200000,148.375,148.401,148.249,148.311,9178.7598
1710478800000,148.31,148.374,148.274,148.317,9551.0303
1710482400000,148.317,148.341,148.096,148.214,12845.0996
1710486000000,148.214,148.6,148.03,148.568,19893.3691
1710489600000,148.567,148.831,148.567,148.709,17660.4297
1710493200000,148.709,148.78,148.674,148.722,10306.6299
1710496800000,148.722,148.785,148.659,148.774,10481.7695
1710500400000,148.774,148.797,148.585,148.649,15240.04
1710504000000,148.65,148.87,148.62,148.801,19454.25
1710507600000,148.8,148.966,148.73,148.915,21997.3906
1710511200000,148.915,148.999,148.81,148.977,20837.8008
1710514800000,148.977,149.142,148.967,149.136,16693.0605
1710518400000,149.137,149.163,148.976,149.092,12545.1602
1710522000000,149.091,149.097,149.01,149.036,12050.3496
1710525600000,149.037,149.079,148.995,149.037,12811.8096
1710529200000,149.037,149.118,148.997,149.076,10048.6904
1710532800000,149.079,149.097,148.979,148.982,6517.3501
1710709200000,148.944,149.066,148.943,149.066,408.21
1710712800000,149.066,149.088,148.938,148.973,3970.27
1710716400000,148.974,149.032,148.935,148.955,7143.5801
1710720000000,148.955,149.287,148.932,149.277,12813.7695
1710723600000,149.282,149.328,149.166,149.189,12042.2998
1710727200000,149.19,149.205,148.907,148.971,13287.7305
1710730800000,148.971,149.095,148.962,149.09,9514.3301
1710734400000,149.09,149.131,149.08,149.112,8405.8799
1710738000000,149.111,149.188,149.065,149.113,9311.0898
1710741600000,149.113,149.243,149.1,149.219,10828.3701
1710745200000,149.219,149.311,149.096,149.121,14544.7598
1710748800000,149.121,149.163,149.055,149.122,14162.3301
1710752400000,149.123,149.244,149.103,149.207,11447.4902
1710756000000,149.208,149.234,149.113,149.13,9240.0898
1710759600000,149.129,149.137,149.015,149.028,7379.8799
1710763200000,149.027,149.196,149.008,149.176,11898.0898
1710766800000,149.176,149.239,149.116,149.213,13881.3203
1710770400000,149.214,149.3,149.161,149.283,13235.79
1710774000000,149.284,149.29,149.099,149.134,10757.0996
1710777600000,149.134,149.209,149.095,149.138,10077.21
1710781200000,149.138,149.166,148.918,149.105,10423.8203
1710784800000,149.107,149.117,149.027,149.111,4886.8101
1710788400000,149.11,149.188,149.086,149.188,4294.3398
1710792000000,149.189,149.191,149.141,149.141,2483.77
1710795600000,149.14,149.14,149.085,149.107,1083.34
1710799200000,149.111,149.143,149.037,149.039,3121.1699
1710802800000,149.037,149.17,149.029,149.154,3716.3799
1710806400000,149.153,149.22,149.111,149.208,8077.54
1710810000000,149.207,149.393,149.207,149.299,12607.3799
1710813600000,149.298,149.366,149.189,149.36,15362.79
1710817200000,149.36,149.921,149.001,149.702,39768.3594
1710820800000,149.701,150.076,149.67,149.965,37303.0781
1710824400000,149.965,150.392,149.938,150.299,30141.7305
1710828000000,150.302,150.483,150.039,150.365,25152.4102
1710831600000,150.365,150.392,149.985,150.257,28062.2402
1710835200000,150.259,150.513,150.196,150.335,18770.6094
1710838800000,150.335,150.7,150.305,150.675,16530.9609
1710842400000,150.677,150.69,150.498,150.532,11271.3398
1710846000000,150.532,150.571,150.347,150.388,8186.6201
1710849600000,150.386,150.608,150.34,150.491,23967.3203
1710853200000,150.49,150.682,150.402,150.67,28589.6992
1710856800000,150.668,150.729,150.603,150.687,25728.9395
1710860400000,150.687,150.851,150.657,150.731,20144.4492
1710864000000,150.73,150.946,150.712,150.938,20318.7793
1710867600000,150.938,150.962,150.842,150.896,16892.3203
1710871200000,150.894,150.928,150.846,150.92,12458.5898
1710874800000,150.918,150.923,150.852,150.891,7338.5898
1710878400000,150.894,150.898,150.841,150.849,3374.26
1710882000000,150.848,150.85,150.763,150.799,2203.7
1710885600000,150.807,150.865,150.79,150.837,2212.3101
1710889200000,150.837,151.065,150.816,151.023,11579.1299
1710892800000,151.021,151.34,151.001,151.153,23673.3691
1710896400000,151.155,151.238,151.135,151.168,19676.5508
1710900000000,151.166,151.241,151.157,151.232,19490.6992
1710903600000,151.232,151.315,151.229,151.315,16676.4199
1710907200000,151.316,151.538,151.313,151.485,20010.5703
1710910800000,151.485,151.575,151.433,151.536,22970.0703
1710914400000,151.537,151.583,151.46,151.472,20213.1504
1710918000000,151.472,151.505,151.334,151.484,27082.4395
1710921600000,151.484,151.545,151.421,151.45,13909.1104
1710925200000,151.449,151.764,151.449,151.682,10805.9902
1710928800000,151.681,151.75,151.645,151.667,8807.3301
1710932400000,151.666,151.734,151.629,151.707,8313.9199
1710936000000,151.708,151.783,151.655,151.758,10800.0898
1710939600000,151.759,151.816,151.694,151.74,10062.0801
1710943200000,151.741,151.755,151.62,151.671,10746.0303
1710946800000,151.671,151.672,151.533,151.661,8646.2998
1710950400000,151.661,151.674,151.549,151.613,7992.3799
1710954000000,151.614,151.632,151.523,151.588,8055.6899
1710957600000,151.587,151.709,150.715,150.786,39406.6289
1710961200000,150.785,151.22,150.771,151.214,21124.3105
1710964800000,151.214,151.402,151.207,151.243,7987.73
1710968400000,151.243,151.254,151.175,151.2,3093.52
1710972000000,151.2,151.211,150.847,150.85,11733.5801
1710975600000,150.852,150.942,150.678,150.738,13808.3496
1710979200000,150.737,150.865,150.542,150.619,20447.1602
1710982800000,150.622,150.649,150.263,150.499,18695.8105
1710986400000,150.503,150.52,150.34,150.489,11880.5303
1710990000000,150.49,150.549,150.385,150.488,9641.0596
1710993600000,150.487,150.79,150.449,150.762,8915.4902
1710997200000,150.761,151.003,150.749,150.996,10075.8496
1711000800000,150.996,151.088,150.848,150.996,14521.4502
1711004400000,150.997,151.224,150.848,151.22,13419.71
1711008000000,151.22,151.456,151.091,151.174,20823.5508
1711011600000,151.172,151.24,151.048,151.079,15698.5898
1711015200000,151.08,151.117,150.869,151.108,12664.1699
1711018800000,151.109,151.171,150.965,151.11,12602.5898
1711022400000,151.109,151.317,151.011,151.162,17372.7891
1711026000000,151.163,151.443,151.16,151.402,17785.5996
1711029600000,151.398,151.573,151.392,151.507,22443.8008
1711033200000,151.506,151.668,151.474,151.593,13194.3203
1711036800000,151.592,151.752,151.569,151.692,8142.5098
1711040400000,151.69,151.739,151.66,151.723,6159.5898
1711044000000,151.722,151.723,151.647,151.671,4359.2998
1711047600000,151.672,151.729,151.662,151.684,3898.6399
1711051200000,151.683,151.695,151.602,151.605,2654.1299
1711054800000,151.601,151.63,151.557,151.588,1698.9
1711058400000,151.593,151.622,151.542,151.547,2378.1201
1711062000000,151.548,151.699,151.547,151.633,7575.0601
1711065600000,151.629,151.651,151.442,151.528,12048.1602
1711069200000,151.529,151.862,151.489,151.78,18544.5
